10.4863,16.1098,14.9804,15.349,3.5647,8.7529,2.2588,0,8.6039,8.0667,9.9725,0,0,1.4902,7.498,11.2157,0,0,0,7.9608,8.9725,0,0,0,5.9608,9.0,12.0,C
0,5.4863,13.2314,12.4196,3.9333,3,9.0118,1.5059,1.8745,11.1294,8.4863,0,0,0,7.2314,10.7529,0,0,0,2.9804,9.0039,0,0,0,0,10.0,14.0,C
0,11.349,14.9804,14.7373,2.5059,4.8549,9.4392,0,4,6.251,9.7647,4.5098,0,0,9.9922,10.0039,3.0118,0,0,7.451,6.4863,0,0,0,5.9608,10.0,12.0,C
0,0.9333,9.6078,10.9922,2,0.7451,9.1176,6.7608,2,7.498,5.8627,5.3725,0,0,7.4902,8.7294,0,0,0,7.298,9.7255,0,0,0,1.8745,10.0,16.0,C
1,8.7294,11.2392,10.0353,0.9373,7.4863,4.2588,0.7529,5.4392,9.8235,10.4784,0,0,0,10.9725,10.1412,0,0,0,5.7333,9.0039,0,0,0,2.9804,11.0,14.0,C
6.549,15.1686,14.9804,7.7451,0.7451,12.7373,1.8824,1.5059,13.2314,6.5529,11.2157,0,0,2.9804,10.251,11.2157,0,0,0,8.4706,10.102,0,0,0,5.9608,10.0,13.0,C
0,9.9216,15.3569,11.2353,2,2.4902,10.0039,0,4.9961,10.5451,5.9961,3.5059,0,0,6.1255,8.4863,0,0,0,3.7255,9.6314,0,0,0,2.9804,10.0,16.0,C
1.4902,9.6627,14.3529,11.3569,1,9.9922,6.698,0,5.7333,5.9961,11.2549,3.7647,0,0,10.0039,8.7373,0.7529,0,0,11.2471,8.9725,0,0,0,3.749,11.0,13.0,C
0,7.6706,15.3569,14.9804,4.6275,0.9373,9.8,0,1.5059,8.251,5.2549,4.5098,0,0,3.7255,6.9961,1.5059,0,0,3.7255,9.6314,0,0,0,2.9804,10.0,15.0,C
8.0471,15.3569,14.9804,14.9804,14.9804,12.0627,0,0,2.9804,12.3765,5.8824,1.8824,0,3.7255,11.2549,2.8157,5.8157,0,4.2353,7.7529,0,4,7.9608,7.4902,0,11.0,15.0,D
16.4784,14.9804,14.9804,14.9804,13.6667,11.2549,0,0,0,4.6784,10.7529,0,0,0,10.2824,6,1,0,0.7451,12.7294,2,9.1294,7.451,9.451,7.2549,9.0,15.0,D
8.7843,11.2157,10.8706,14.9804,15.6235,16.9412,11.2941,2.2588,0,7.451,7.7647,1.8824,0,0,7.451,7.5059,9.349,0.7451,0,7.451,0,8.6275,10.1255,7.451,9.6941,9.0,13.0,D
3.2353,9.9725,11.2157,11.2157,11.9804,16.4667,12.0353,11.2941,11.2941,11.4627,9.3804,0,0,1.4902,7.3059,4,5.4902,0,4.7451,8.2431,0,9.9922,7.9608,6.9804,0,9.0,16.0,D
5.9608,8.2275,10.8863,11.4431,12.1647,15.498,8.6314,3.9529,3.7647,4.4784,6.8196,0,0,0,5.4902,4.6941,3.7569,0,3.7569,5.7569,1.6824,10.1686,7.451,7.4314,0.9412,12.0,15.0,D
0,0,0.7451,5.4039,13.3529,14.4,14.9804,13.2392,11.4431,8.4353,11.4745,3.7647,2.2588,0,9.4863,6.4941,4.749,0,3.4902,7.502,2,11.4824,7.451,8.7294,0,11.0,15.0,D
6.5412,11.2157,11.2157,11.2157,15.8431,14.3765,7.5294,7.5294,7.5294,8.2431,10.5451,1.5059,0,0,3.7255,5.3804,11.2549,1,0,3.7255,0,5.5059,8.4706,7.451,7.9608,10.0,14.0,D
2.2353,0,0.7451,4.9216,14.3451,14.4784,11.4471,7.3098,10.2353,10.2941,7.8784,5.6471,0.7529,0,3.9176,1.8784,6.8196,0,0,5.4902,0,3.8157,4.1686,10.0392,4,14.0,15.0,D
0,0,0,8.9098,7.5137,5.9608,7.451,8.4706,10.902,9.1725,14.6824,7.4902,6.4941,1,4.9255,6.1765,5.3176,0,0,3.9137,0,6,3.9804,3.7255,6.7961,14.0,16.0,D
0,0,0,6.2353,7.2471,5.9608,7.451,10.9725,9.2471,9.6157,16.7373,11.2549,7.0078,0.7529,3.9176,6.251,6.8157,4.1725,0.7451,3.7255,0,0,10.9882,9.4667,7.8275,11.0,14.0,D
0,0,0,3.9804,13.2157,2.9804,3.7255,6.9765,10.7294,10.3686,17.9569,15.7255,11.0039,4.5176,4.4902,10.1255,7.7412,0.7451,2.4902,8.4863,0,6.9961,9.7333,8.4706,4,10.0,16.0,D
7.3529,3.7255,3.7255,6.9765,11.0667,19.1255,18.7059,18.7059,15,8.2431,11.5059,3.7647,3.7647,1.5059,4.7451,9.7294,0,0,4.6863,8.5059,5.3647,7.8353,7.451,9.8588,3.0118,9.0,16.0,D
0,0,0,0.9333,10.6588,14.2275,14.9804,14.9804,11.0667,8.0471,12.6353,3.7647,3.7647,0.7529,3.7255,8.4863,2.4902,0,0.8549,7.1059,2,11.4824,7.451,9.9373,6.6039,11.0,15.0,D
0,0,0,3.4902,10.3569,11.6784,11.2157,10.1255,7.6314,6.4784,4.5686,5.7059,1.5059,0,3.9176,0,6.8196,0,0,5.8118,0,3,7.4706,7.8275,7.7373,13.0,16.0,D
0,0,0,8.4353,11.251,0,0,6.6314,6.5059,4.2353,12.2275,6.9922,3.8157,1.8745,7.1176,7.4275,0.9412,0,4.6941,1.8784,2.8157,6.3059,5.4784,7.1843,0,14.0,15.0,D
10.1098,11.2549,11.2549,11.2549,11.4706,9.6941,5.6431,3.7647,3.7647,8.2039,8.2196,6.3686,0,0,7.451,1.4902,5.2549,0,0,10.2118,0,8.6784,8.2275,7.8902,4.2392,12.0,13.0,D
10.1098,8.7451,11.2157,11.2157,12.7059,9.7176,3.3961,0,0,7.451,9.051,5.2784,0,0,7.8353,4.4706,6.3765,0,0,7.6392,0,8.6078,7.451,10.3294,3.8196,12.0,13.0,D
6.5412,12.4784,14.9804,14.9804,13.851,14.6275,3.0118,0,0,5.7333,9.502,0,0,0.7451,10.7373,4,6.4902,0.7451,6.2353,6.502,0,8.7294,10.7294,8.9961,0,10.0,14.0,D
0,0,0,8.7412,11.9882,7.1137,7.4902,7.2549,4.6353,5.9882,13.2667,7.5294,1.5059,0,8.7294,3,6,0,1.8745,8.1176,0,5,7.9608,8.349,1.8784,12.0,15.0,D
0,0,6.3451,7.8863,8.0588,11.8706,10.0039,10.9255,4.8902,7.4902,9.2588,0,4.9882,5.749,5.1765,7.9922,2.7529,1.4902,5.8118,1.8667,3.2353,7.4627,0,2.4353,0,13.0,17.0,E
4.7333,11.2157,15.1059,14.9804,13.4745,14.9843,11.2941,9.749,0,11.2157,11.6314,0,7.4902,0,11.6784,10.4941,0,7.6745,0,4.7333,9.3412,0,4.8706,0,0,9.0,14.0,E
11.9882,10.498,12.949,10.5569,11.3216,11.2549,6.1765,13.3294,2.2588,10.9725,11.2549,3.7255,11.2549,0,9.9137,11.2549,3.7255,11.2549,0,4.3098,9.0039,1.4902,8.502,0,1.4902,13.0,15.0,E
5.9608,12.4627,19.8275,19.0824,15.3333,17.6314,8.5137,13.3294,6.9647,6.1765,10.502,0,11.2549,3.7647,3.7255,10.9725,0,11.2549,3.7647,3.7255,8.9725,0,9.0039,3.0118,3.3569,8.0,14.0,E
7.851,3.9176,5.8549,11.5922,12.1098,14.7216,15.3647,17.7333,7.5294,5.2314,10.7529,0,11.2157,0,3.7255,11.2549,0,11.2157,0,3.7255,9.0039,0,4.4863,0,2.9804,10.0,15.0,E
16.4784,15.7176,17.502,14.9804,13.851,11.2549,0,7.8745,0,3.7255,11.2549,0,7.4902,0,3.7255,11.2549,0,7.4902,0,3.7255,9.0039,0,6.3608,0,2.9804,10.0,14.0,E
0,0,0,5.6588,12.5686,11.2471,11.2549,11.2549,9.7373,12.7294,12.6353,3.7647,9.7569,0.7529,5.4784,10.9725,0,7.6745,0,1.4902,9.1569,0,3.1882,0,0,14.0,14.0,E
12.2431,14.9804,17.2235,14.9804,14.6039,11.2549,0,11.2157,0,11.2157,11.2549,0,11.2157,0,6,10.1333,0,8.6078,0,3.9176,8.9725,0,4.8706,1.5059,1.4902,11.0,15.0,E
10.0941,11.2157,12.9098,12.102,16.549,14.651,7.5294,15.3725,4.5176,11.2157,9.7569,0,11.2157,0,7.3059,7.3059,0,7.9843,0.7529,4.1098,4.8706,1.5059,5.9922,3.0118,2.9804,10.0,15.0,E
10.0941,11.2157,12.349,11.2157,14.7137,15.0196,7.5294,12.7686,7.5294,8.2431,10.8863,0,7.2471,0.7529,3.7255,9.7569,0,11.2549,3.7647,3.7255,8.9725,0,9.0039,3.0118,2.9804,10.0,14.0,E
0,7.0824,16.0471,10.4275,10.098,10.651,11.1843,16.4588,2,10.5098,11.2157,0,11.2157,0,8.2196,11.2157,0,11.2157,0,7.451,6.1765,0,8.9725,0,5.9608,12.0,13.0,E
10.9882,12.7059,16.4549,11.2157,9.349,10.9961,0.7451,12.3608,0,0,11.2157,0,11.2157,0,0,2.2431,0,11.2157,0,0,0,0,9.3412,0,0,12.0,15.0,F
15.7176,14.9804,14.9804,14.9804,12.7373,14.9804,0,5.9608,9.0039,0,14.9804,0,7.451,11.2549,0,14.9804,0,7.451,11.2549,0,11.9843,0,5.9608,9.7412,0,11.0,11.0,F
12.8941,11.2157,7.3137,11.2549,9.3804,7.3137,0.7529,9.7255,3.7647,3.0118,11.2549,3.7647,11.2157,0,0,11.2549,3.7647,11.2157,0,0,4.502,1.5059,9.3412,0,0,12.0,13.0,F
12.3451,11.2157,12.898,10.8471,8.0784,11.2549,0,10.3098,2.2588,0,10.5176,0,11.2549,3.7647,0,10.4863,0,11.2549,3.7647,0,8.9725,0,9.3725,3.1961,0,14.0,14.0,F
14.5882,14.9804,17.2235,15.7333,12.7373,11.2157,0,11.2157,3.7647,0,11.2157,0,7.3059,4.3255,0,11.2157,0,4.1098,8.6275,0,8.9725,0,2.9804,9.0039,0,10.0,12.0,F
8.6118,11.2549,12.3686,12.3804,10.6824,13.3176,3.7647,10.0941,10.1294,3.0118,11.2549,0,2.9804,7.2471,0,11.2549,0,0,11.2549,0,9.7412,0,0,4.502,0,12.0,14.0,F
2.2353,3.7255,7.2314,12.6667,10.7451,16.4784,11.2549,5.7569,10.0549,0,12.9882,0,0,6.9922,6.0235,10.9725,3.0118,0,7.4902,7.5294,9.3412,3.3804,0,4.9961,7.0118,11.0,11.0,F
8.4078,11.2157,11.2157,10.4784,10.502,12.9098,3.7647,6.7451,11.2314,0,11.2157,0,3.7255,11.2157,0,11.2157,0,3.7255,11.2157,0,12.4471,1.5059,2.9804,8.9725,0,11.0,13.0,F
14.5961,11.2157,14.2118,12.7216,9.349,10.7373,0,4.9882,7.2549,0,11.2157,0,1.4902,10.1412,0,13.1843,1.5059,0,10.8471,0,3.9804,0.7529,0,8.9725,0,12.0,15.0,F
1.4902,8.9922,9.9725,11.2157,7.4863,8.4941,4.7569,2.7451,3.9804,6.6667,10.7529,0,12.2431,16.2431,9.498,11.2549,0,11.2549,3.7647,0,9.0039,0,4.502,1.5059,0,12.0,16.0,G
5.1176,10.8471,9.8902,9.7294,3,10.5098,0,0,0,5.2353,11.2549,1.4902,11.2471,11.2549,10.6824,12.4706,3.7255,13.1373,3.7647,3.0118,8.4392,2.9804,9.0039,0,0,16.0,15.0,G
7.2314,8.6314,9.9137,11.2157,8.4824,11.1176,2.2588,0,0,5.1804,6.9922,0,2.4902,3.9176,8.098,6.9922,0,9.9882,9.9412,2.6314,5.6902,1.5059,5.9922,0,0,12.0,18.0,G
0,6.4706,9.7529,10.1569,9.5569,5,6.4941,3.2588,0,6.1176,11.0039,0,2.498,6.9922,6,10.1333,0,7.502,7.5294,0,6.2392,7.1137,2.9961,1.5059,0,13.0,15.0,G
13.0039,11.2549,11.2549,10.7176,4.3725,11.2549,0,0,0,4.7333,11.2549,0,0,0,4.2353,9.6353,3.1843,8.9804,13.2275,5,3.251,6.1961,5.9608,5.9922,0,15.0,16.0,G
3,9.9725,11.2157,11.4,9.1725,9.7529,0,0,0,4.9255,11.2549,0,4.2039,4.9647,7.4196,10.9882,0,10.2824,15.3843,8.6118,6.6078,6.7529,5.9608,5.9922,0,13.0,16.0,G
1.8745,9.6039,11.2157,8.2471,5.6392,7.5098,1.8784,0,0.9412,3.8196,6.1961,0,2.4902,0,0,6.4941,0,12.7098,10.0039,9.0039,8.7569,1.5059,8.9725,3.0118,3.0118,13.0,17.0,G
7.7451,9.9725,11.2157,9.6275,5.6392,8.1216,0,0,2.4471,7.2353,6.9922,0,1.4902,4.8667,6.7412,11.3569,3.3725,10.651,9.749,3.0118,5.8118,2.4392,8.9725,0,0,13.0,17.0,G
3.2431,12.2353,14.9804,15.349,9.6196,10.2549,0.7529,0,0,5.4863,11.2549,0,0,0,7.2157,16.3137,2.2588,6.2314,11.7255,7.502,4.5176,0,5.9922,3.0118,0,11.0,15.0,G
7.9216,11.0039,11.2549,11.0039,6,10.7529,0,0,0,2.7451,11.2549,0,5.8039,7.9294,7.2157,10.7451,0,11.0196,11.4157,5.4941,6.4863,7.8745,5.9608,5.9922,0,14.0,16.0,G
2.9373,7.8863,8.6314,7.3216,7.502,7.9961,0,0,0,2.9804,7.4902,0,4.349,10.6039,4.9961,7.4902,0,0.9373,7.1843,0,7.9176,1.6863,0,4.4941,0,14.0,17.0,G
1.9373,7.5098,10.8863,11.0039,6,8.502,0,0,0,4.2353,11.2549,0,0,7.2314,7.2471,11.2549,0,4.4706,9.6784,1.5059,7.9961,4.1098,0.7529,1,0,14.0,16.0,G
6.7412,11.0039,11.2549,10.4941,5.1216,6.9922,0,0,0,1.7451,6.3765,0,0,0,0,5.2549,0,0,8.098,5.4941,3.8157,4.302,2.4392,5.9922,0,16.0,19.0,G
10.1333,11.6235,11.1176,11.2157,2.2431,3.0118,6.1843,11.4549,0,0,0,0,10.1176,0,0,0,0,12.7059,7.451,7.7412,6.1843,11.2549,14.1137,7.4902,4.251,13.0,15.0,H
14.2431,15.7255,17.2314,14.9804,11.9843,0,3.7255,11.2549,0,0,0,3.7255,11.2549,0,0,0,3.8353,13.2235,3.9137,2.4392,8.2196,9.9373,16.3451,15.3569,6.3843,11.0,15.0,H
8.4353,11.2549,17.4235,11.2549,9.0039,2.2588,3.7647,13.2941,3.7647,3.0118,0,0,11.2157,0,0,0,0,11.2157,0,0,7.8353,7.451,13.0745,8.6196,6.1333,12.0,13.0,H
14.6353,11.6235,12.3765,11.2549,9.0039,3.0118,6.1843,12.8588,3.7647,3.0118,0,0,9.8039,0,0,0,0,11.2157,0,2.7137,6.1843,11.2549,15.1804,11.2549,5.9882,13.0,15.0,H
10.1333,12.3686,12.3804,8.7451,6.7294,3.0118,10.0941,10.1294,1.5059,0,0,7.451,7.4902,0,0,0,4.4706,4.4941,0,4.8471,10.4706,8.0314,10.0627,7.3176,5.6235,13.0,14.0,H
11.2314,11.5843,13.4706,11.2157,9.1569,0,0,5.8118,0,0,0,0,7.4902,0,0,0,0,7.4902,0,2.9804,8.2196,7.451,11.2078,8.1294,3.9961,12.0,14.0,H
9.3569,14.9804,17.2235,14.9804,12.3529,0,0,7.4902,0,0,0,0,7.4902,0,0,2.251,0,7.4902,0.7451,2.9804,11.4824,7.451,11.2078,10.1255,11.9843,11.0,14.0,H
10.1333,12.1059,12.9098,11.2157,4.2431,3.0118,7.1255,4.1373,0,0,0,4.1098,8.6275,0,0,0,3.7255,11.2549,1.4902,6.3373,8.2196,9.3176,14.4392,6.5647,6.1804,12.0,15.0,H
10.1333,11.2549,12.3686,9.9961,10.7098,3.0118,3.7647,13.2941,2.2588,0.7529,0,0,11.2157,0,1.4902,0,0,14.2118,8.8902,5.4863,9.4902,8.6314,11.9843,3.5725,0,13.0,15.0,H
7.851,11.2157,16.2784,12.9098,8.9725,0,0,7.2824,1.5059,0,0,0,5.7765,0,0,0,0,7.4902,0,1.8667,10.1333,11.2549,13.8784,11.2549,5.9373,13.0,14.0,H
12.3373,5.8078,3.7255,3.7255,2.2353,1.5059,5.8235,14.251,12.7608,8.7529,0,0,7.4902,3.7647,0,0,0,7.9843,0.7529,0,5.9608,7.451,12.9569,7.451,5.9608,11.0,15.0,H
0,0,0,3.7255,14.902,0,0,0,3.7255,14.902,12.3294,11.1765,11.1765,13.8196,16.1255,20.549,18.6275,18.6275,20.549,16.9412,16.4392,14.902,14.902,16.4392,13.5529,2.0,11.0,I
0,0,0,0,7.451,0,0,0,0,7.451,12.3294,11.1765,11.1765,11.9412,13.498,20.549,18.6275,18.6275,19.902,17.5294,16.4392,14.902,14.902,15.9216,14.0235,2.0,11.0,I
0,0,0,0,11.1765,0,0,2.9804,15.9216,15.2706,0,2.2353,14.4314,16.9961,6.5176,2.9804,10.8627,14.4471,9.0353,0,5.9608,17.2549,3.0118,0,0,4.0,15.0,I
0,0,11.1765,18.6275,14.902,0,0,11.1765,18.6275,14.902,12.3294,12.9176,16.8941,18.7451,14.9961,20.549,21.5294,20.7059,18.8235,15.0588,16.4392,17.2235,16.5647,15.0588,12.0471,2.0,10.0,I
0,0,0,14.902,14.902,0,5.9608,7.9608,16.9647,14.9647,0,14.902,19.902,20.0588,15.0588,17.4588,19.0275,16.0275,4.0118,3.0118,17.4588,16.0471,12.0471,0,0,3.0,15.0,I
0,0,0,0,0,0,0,0,0,0,12.3294,11.1765,11.1765,11.1765,10.4706,20.549,18.6275,18.6275,18.6275,17.451,16.4392,14.902,14.902,14.902,13.9608,2.0,9.0,I
20.549,18.6275,18.6275,18.6275,14.902,20.549,18.6275,18.6275,18.6275,14.902,20.549,18.6275,18.6275,18.6275,14.902,20.549,18.6275,18.6275,18.6275,14.902,16.4392,14.902,14.902,14.902,11.9216,1.0,14.0,I
0,0,0,3.7255,14.902,0,0,0,3.7255,14.902,6.7059,11.1765,11.1765,13.4549,14.9961,11.1765,18.6275,18.6275,19.9412,15.0588,8.9412,14.902,14.902,15.9529,12.0471,2.0,11.0,I
0,0,0,0,11.1765,0,0,2.9804,18.0078,15.0353,0,9.5176,15.0196,11.2627,6.4,8.8549,16.0353,13.5294,2.2588,0,17.7098,13.0353,0,0,0,4.0,12.0,I
0,0,0,7.451,14.902,0,0,0,7.451,14.902,12.3294,11.1765,11.1765,15.7333,14.9961,20.549,18.6275,18.6275,21.2549,15.0588,16.4392,14.902,14.902,17.0039,12.0471,2.0,11.0,I
0,0,0,1.7451,9.4667,0,0,1.8745,10.5529,14.0235,0,0,9.498,14.2902,0,4.1098,4.502,8.9412,0,0,16.4392,18.0078,3.7647,0,0,5.0,11.0,I
0,0,0,14.902,14.902,0,5.9608,7.9608,16.9647,14.9647,0,14.902,19.902,20.0588,15.0588,17.4588,19.0275,16.0275,4.0118,3.0118,17.4588,16.0471,12.0471,0,0,3.0,15.0,I
0,0,0,0,0,0,2.9804,7.451,7.451,6.9804,0,7.451,18.6275,18.6275,17.451,15.6706,18.4941,18.7843,18.7843,9.5137,15.6706,17.0039,15.0588,15.0588,6.0235,3.0,12.0,I
0,0,0,0,0,0,0,0,5.9608,6.9804,0,0,0,14.902,17.451,0,11.9216,16.9412,19.0275,9.5137,0,11.9216,16.9412,16.0471,6.0235,3.0,11.0,I
20.549,18.6275,18.6275,18.6275,14.902,20.549,18.6275,18.6275,18.6275,14.902,20.549,18.6275,18.6275,18.6275,14.902,20.549,18.6275,18.6275,18.6275,14.902,16.4392,14.902,14.902,14.902,11.9216,1.0,15.0,I
0,0,0,3.7255,16.7843,0,0,5.9608,10.8627,16.0941,0,0,14.902,21.5686,15.0588,16.4392,16.9412,19.0275,7.3255,3.0118,16.4392,16.9412,16.0471,3.0118,0,3.0,11.0,I
0,3.7255,18.6275,18.6275,14.902,0,3.7255,18.6275,18.6275,14.902,6.7059,14.2196,18.7451,18.7451,14.9961,11.1765,21.2157,18.8235,18.8235,15.0588,8.9412,16.9725,15.0588,15.0588,12.0471,2.0,10.0,I
19.5882,18.6275,18.6275,18.6275,14.902,19.5882,18.6275,18.6275,18.6275,14.902,19.5882,18.6275,18.6275,18.6275,14.902,19.5882,18.6275,18.6275,18.6275,14.902,15.6706,14.902,14.902,14.902,11.9216,1.0,12.0,I
0,11.1765,18.6275,18.6275,14.902,0,11.1765,18.6275,18.6275,14.902,13.0941,17.2471,18.7451,18.7451,14.9961,21.8235,21.2941,18.8235,18.8235,15.0588,17.4588,17.0353,15.0588,15.0588,12.0471,2.0,10.0,I
0,14.902,18.6275,18.6275,14.902,0,14.902,18.6275,18.6275,14.902,13.0941,17.9961,18.7451,18.7451,14.9961,21.8235,20.0588,18.8235,18.8235,15.0588,17.4588,16.0471,15.0588,15.0588,12.0471,2.0,15.0,I
20.549,3.7255,0,0,0,18.3529,10.8627,7.451,4.4706,0,15.0588,21.5686,18.6275,11.1765,0,3.0118,7.3255,18.7843,18.251,11.9216,0,3.0118,15.0588,16.0157,11.9216,3.0,16.0,I
0,0,11.1765,18.6275,14.902,0,8.9412,18.251,18.7843,15.0275,3,17.2471,10.2667,7.5294,6.0235,10.2392,12.7765,2.2588,0,0,14.4784,0,0,0,0,4.0,14.0,I
0,0,0,0,7.451,0,0,0,0,7.451,12.3294,11.1765,11.1765,11.1765,12.7333,20.549,18.6275,18.6275,18.6275,16.2549,16.4392,14.902,14.902,14.902,13.0039,2.0,13.0,I
14.9804,0,0,0,0,14.9804,0,0,0,6.3451,14.9804,0,0,0,8.2196,14.9804,0,0,3.3569,12.7216,14.2118,7.451,7.451,11.9686,10.5098,8.0,11.0,J
11.9922,0,0,13.2235,4.9804,12.7451,0,0,3.2588,11.3725,11.2157,0,0,0,4.2353,8.7294,0,0,2.9804,9.6078,5.3647,7.8353,7.451,11.4824,8.502,8.0,15.0,J
2.9961,0,0,13.1294,9.2235,14.9804,0,0,0,8.1098,14.9804,0,0,1.4902,11.1843,14.9804,1.4902,8.7216,14.9922,12.3922,14.7216,11.9922,10.0078,1.5059,0,9.0,9.0,J
